grid,family,family_params,T,beta,delta,sigma_logit,V,seed,cost_order,total_cost,max_accel_norm,gate_activations,per_source_costs,per_pair_costs,truth_label,hit,margin,rank,threshold_pass,alignment_pass,cell_pass,failure_reasons
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.25,5.0,1024,44,SECOND,0.0701562044969995,0.20000001788139343,4,"[0.03507810224849975, 0.0701562044969995, 0.03507810224849975]","{""1,0"": 0.03507810224849975, ""2,0"": 0.0, ""2,1"": 0.03507810224849975}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,1.0,1024,42,SECOND,0.07703295265164711,0.20000001788139343,4,"[0.038516476325823557, 0.07703295265164711, 0.038516476325823557]","{""1,0"": 0.038516476325823557, ""2,0"": 0.0, ""2,1"": 0.038516476325823557}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,1.0,1024,43,SECOND,0.0770329637199515,0.20000003278255463,4,"[0.03851648185997575, 0.0770329637199515, 0.03851648185997575]","{""1,0"": 0.03851648185997575, ""2,0"": 0.0, ""2,1"": 0.03851648185997575}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,1.0,1024,44,SECOND,0.07703295818580003,0.20000003278255463,4,"[0.03851647909290001, 0.07703295818580003, 0.03851647909290001]","{""1,0"": 0.03851647909290001, ""2,0"": 0.0, ""2,1"": 0.03851647909290001}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,3.0,1024,42,SECOND,0.07703295265164711,0.20000001788139343,4,"[0.038516476325823557, 0.07703295265164711, 0.038516476325823557]","{""1,0"": 0.038516476325823557, ""2,0"": 0.0, ""2,1"": 0.038516476325823557}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,3.0,1024,43,SECOND,0.0770329637199515,0.20000003278255463,4,"[0.03851648185997575, 0.0770329637199515, 0.03851648185997575]","{""1,0"": 0.03851648185997575, ""2,0"": 0.0, ""2,1"": 0.03851648185997575}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,3.0,1024,44,SECOND,0.07703295265164711,0.20000001788139343,4,"[0.038516476325823557, 0.07703295265164711, 0.038516476325823557]","{""1,0"": 0.038516476325823557, ""2,0"": 0.0, ""2,1"": 0.038516476325823557}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,5.0,1024,42,SECOND,0.07703295265164711,0.20000001788139343,4,"[0.038516476325823557, 0.07703295265164711, 0.038516476325823557]","{""1,0"": 0.038516476325823557, ""2,0"": 0.0, ""2,1"": 0.038516476325823557}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,5.0,1024,43,SECOND,0.0770329637199515,0.20000003278255463,4,"[0.03851648185997575, 0.0770329637199515, 0.03851648185997575]","{""1,0"": 0.03851648185997575, ""2,0"": 0.0, ""2,1"": 0.03851648185997575}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,0.5,5.0,1024,44,SECOND,0.07703295265164711,0.20000001788139343,4,"[0.038516476325823557, 0.07703295265164711, 0.038516476325823557]","{""1,0"": 0.038516476325823557, ""2,0"": 0.0, ""2,1"": 0.038516476325823557}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,1.0,1024,42,SECOND,0.07921560160432146,0.20000001788139343,4,"[0.03960780080216073, 0.07921560160432146, 0.03960780080216073]","{""1,0"": 0.03960780080216073, ""2,0"": 0.0, ""2,1"": 0.03960780080216073}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,1.0,1024,43,SECOND,0.07921561329375355,0.20000003278255463,4,"[0.03960780664687678, 0.07921561329375355, 0.03960780664687678]","{""1,0"": 0.03960780664687678, ""2,0"": 0.0, ""2,1"": 0.03960780664687678}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,1.0,1024,44,SECOND,0.07921560744903818,0.20000003278255463,4,"[0.03960780372451909, 0.07921560744903818, 0.03960780372451909]","{""1,0"": 0.03960780372451909, ""2,0"": 0.0, ""2,1"": 0.03960780372451909}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,3.0,1024,42,SECOND,0.07921560160432146,0.20000001788139343,4,"[0.03960780080216073, 0.07921560160432146, 0.03960780080216073]","{""1,0"": 0.03960780080216073, ""2,0"": 0.0, ""2,1"": 0.03960780080216073}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,3.0,1024,43,SECOND,0.07921561329375355,0.20000003278255463,4,"[0.03960780664687678, 0.07921561329375355, 0.03960780664687678]","{""1,0"": 0.03960780664687678, ""2,0"": 0.0, ""2,1"": 0.03960780664687678}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,3.0,1024,44,SECOND,0.07921560160432146,0.20000001788139343,4,"[0.03960780080216073, 0.07921560160432146, 0.03960780080216073]","{""1,0"": 0.03960780080216073, ""2,0"": 0.0, ""2,1"": 0.03960780080216073}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,5.0,1024,42,SECOND,0.07921560160432146,0.20000001788139343,4,"[0.03960780080216073, 0.07921560160432146, 0.03960780080216073]","{""1,0"": 0.03960780080216073, ""2,0"": 0.0, ""2,1"": 0.03960780080216073}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,5.0,1024,43,SECOND,0.07921561329375355,0.20000003278255463,4,"[0.03960780664687678, 0.07921561329375355, 0.03960780664687678]","{""1,0"": 0.03960780664687678, ""2,0"": 0.0, ""2,1"": 0.03960780664687678}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,200.0,1.0,5.0,1024,44,SECOND,0.07921560160432146,0.20000001788139343,4,"[0.03960780080216073, 0.07921560160432146, 0.03960780080216073]","{""1,0"": 0.03960780080216073, ""2,0"": 0.0, ""2,1"": 0.03960780080216073}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,1.0,1024,42,SECOND,0.07015620442469814,0.20000001788139343,4,"[0.03507810221234907, 0.07015620442469814, 0.03507810221234907]","{""1,0"": 0.03507810221234907, ""2,0"": 0.0, ""2,1"": 0.03507810221234907}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,1.0,1024,43,SECOND,0.0701562137333796,0.20000003278255463,4,"[0.0350781068666898, 0.0701562137333796, 0.0350781068666898]","{""1,0"": 0.0350781068666898, ""2,0"": 0.0, ""2,1"": 0.0350781068666898}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,1.0,1024,44,SECOND,0.0701562090790393,0.20000003278255463,4,"[0.03507810453951965, 0.0701562090790393, 0.03507810453951965]","{""1,0"": 0.03507810453951965, ""2,0"": 0.0, ""2,1"": 0.03507810453951965}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,3.0,1024,42,SECOND,0.07015620442469814,0.20000001788139343,4,"[0.03507810221234907, 0.07015620442469814, 0.03507810221234907]","{""1,0"": 0.03507810221234907, ""2,0"": 0.0, ""2,1"": 0.03507810221234907}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,3.0,1024,43,SECOND,0.0701562137333796,0.20000003278255463,4,"[0.0350781068666898, 0.0701562137333796, 0.0350781068666898]","{""1,0"": 0.0350781068666898, ""2,0"": 0.0, ""2,1"": 0.0350781068666898}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,3.0,1024,44,SECOND,0.07015620442469814,0.20000001788139343,4,"[0.03507810221234907, 0.07015620442469814, 0.03507810221234907]","{""1,0"": 0.03507810221234907, ""2,0"": 0.0, ""2,1"": 0.03507810221234907}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,5.0,1024,42,SECOND,0.07015620442469814,0.20000001788139343,4,"[0.03507810221234907, 0.07015620442469814, 0.03507810221234907]","{""1,0"": 0.03507810221234907, ""2,0"": 0.0, ""2,1"": 0.03507810221234907}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,5.0,1024,43,SECOND,0.0701562137333796,0.20000003278255463,4,"[0.0350781068666898, 0.0701562137333796, 0.0350781068666898]","{""1,0"": 0.0350781068666898, ""2,0"": 0.0, ""2,1"": 0.0350781068666898}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.25,5.0,1024,44,SECOND,0.07015620442469814,0.20000001788139343,4,"[0.03507810221234907, 0.07015620442469814, 0.03507810221234907]","{""1,0"": 0.03507810221234907, ""2,0"": 0.0, ""2,1"": 0.03507810221234907}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,1.0,1024,42,SECOND,0.07703295257225873,0.20000001788139343,4,"[0.038516476286129364, 0.07703295257225873, 0.038516476286129364]","{""1,0"": 0.038516476286129364, ""2,0"": 0.0, ""2,1"": 0.038516476286129364}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,1.0,1024,43,SECOND,0.07703296364056311,0.20000003278255463,4,"[0.038516481820281556, 0.07703296364056311, 0.038516481820281556]","{""1,0"": 0.038516481820281556, ""2,0"": 0.0, ""2,1"": 0.038516481820281556}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,1.0,1024,44,SECOND,0.07703295810641164,0.20000003278255463,4,"[0.03851647905320582, 0.07703295810641164, 0.03851647905320582]","{""1,0"": 0.03851647905320582, ""2,0"": 0.0, ""2,1"": 0.03851647905320582}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,3.0,1024,42,SECOND,0.07703295257225873,0.20000001788139343,4,"[0.038516476286129364, 0.07703295257225873, 0.038516476286129364]","{""1,0"": 0.038516476286129364, ""2,0"": 0.0, ""2,1"": 0.038516476286129364}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,3.0,1024,43,SECOND,0.07703296364056311,0.20000003278255463,4,"[0.038516481820281556, 0.07703296364056311, 0.038516481820281556]","{""1,0"": 0.038516481820281556, ""2,0"": 0.0, ""2,1"": 0.038516481820281556}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,3.0,1024,44,SECOND,0.07703295257225873,0.20000001788139343,4,"[0.038516476286129364, 0.07703295257225873, 0.038516476286129364]","{""1,0"": 0.038516476286129364, ""2,0"": 0.0, ""2,1"": 0.038516476286129364}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,5.0,1024,42,SECOND,0.07703295257225873,0.20000001788139343,4,"[0.038516476286129364, 0.07703295257225873, 0.038516476286129364]","{""1,0"": 0.038516476286129364, ""2,0"": 0.0, ""2,1"": 0.038516476286129364}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,5.0,1024,43,SECOND,0.07703296364056311,0.20000003278255463,4,"[0.038516481820281556, 0.07703296364056311, 0.038516481820281556]","{""1,0"": 0.038516481820281556, ""2,0"": 0.0, ""2,1"": 0.038516481820281556}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,0.5,5.0,1024,44,SECOND,0.07703295257225873,0.20000001788139343,4,"[0.038516476286129364, 0.07703295257225873, 0.038516476286129364]","{""1,0"": 0.038516476286129364, ""2,0"": 0.0, ""2,1"": 0.038516476286129364}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,1.0,1024,42,SECOND,0.0792156015226837,0.20000001788139343,4,"[0.03960780076134185, 0.0792156015226837, 0.03960780076134185]","{""1,0"": 0.03960780076134185, ""2,0"": 0.0, ""2,1"": 0.03960780076134185}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,1.0,1024,43,SECOND,0.07921561321211579,0.20000003278255463,4,"[0.039607806606057894, 0.07921561321211579, 0.039607806606057894]","{""1,0"": 0.039607806606057894, ""2,0"": 0.0, ""2,1"": 0.039607806606057894}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,1.0,1024,44,SECOND,0.07921560736740041,0.20000003278255463,4,"[0.039607803683700205, 0.07921560736740041, 0.039607803683700205]","{""1,0"": 0.039607803683700205, ""2,0"": 0.0, ""2,1"": 0.039607803683700205}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,3.0,1024,42,SECOND,0.0792156015226837,0.20000001788139343,4,"[0.03960780076134185, 0.0792156015226837, 0.03960780076134185]","{""1,0"": 0.03960780076134185, ""2,0"": 0.0, ""2,1"": 0.03960780076134185}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,3.0,1024,43,SECOND,0.07921561321211579,0.20000003278255463,4,"[0.039607806606057894, 0.07921561321211579, 0.039607806606057894]","{""1,0"": 0.039607806606057894, ""2,0"": 0.0, ""2,1"": 0.039607806606057894}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,3.0,1024,44,SECOND,0.0792156015226837,0.20000001788139343,4,"[0.03960780076134185, 0.0792156015226837, 0.03960780076134185]","{""1,0"": 0.03960780076134185, ""2,0"": 0.0, ""2,1"": 0.03960780076134185}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,5.0,1024,42,SECOND,0.0792156015226837,0.20000001788139343,4,"[0.03960780076134185, 0.0792156015226837, 0.03960780076134185]","{""1,0"": 0.03960780076134185, ""2,0"": 0.0, ""2,1"": 0.03960780076134185}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,5.0,1024,43,SECOND,0.07921561321211579,0.20000003278255463,4,"[0.039607806606057894, 0.07921561321211579, 0.039607806606057894]","{""1,0"": 0.039607806606057894, ""2,0"": 0.0, ""2,1"": 0.039607806606057894}",1,1,2.0,1,True,True,True,
sensitivity,accelerating,"{""accel_mag"": 0.2}",0.2,500.0,1.0,5.0,1024,44,SECOND,0.0792156015226837,0.20000001788139343,4,"[0.03960780076134185, 0.0792156015226837, 0.03960780076134185]","{""1,0"": 0.03960780076134185, ""2,0"": 0.0, ""2,1"": 0.03960780076134185}",1,1,2.0,1,True,True,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,1.0,1024,42,SECOND,9.845442776644846e-08,0.0019273030338808894,0,"[6.335954390295469e-08, 6.758203931956826e-08, 6.596727231037399e-08]","{""1,0"": 3.248715545607447e-08, ""2,0"": 3.087238844688021e-08, ""2,1"": 3.509488386349378e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,1.0,1024,43,SECOND,1.0619718496196726e-07,0.0021369766909629107,0,"[6.486470953802521e-08, 7.404021174213828e-08, 7.348944864377102e-08]","{""1,0"": 3.270773631819624e-08, ""2,0"": 3.2156973219828975e-08, ""2,1"": 4.133247542394205e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,1.0,1024,44,SECOND,1.1351575657820017e-07,0.0019978967029601336,0,"[7.510800242040947e-08, 7.644053171430349e-08, 7.548297902168738e-08]","{""1,0"": 3.803277755651279e-08, ""2,0"": 3.707522486389668e-08, ""2,1"": 3.84077541577907e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,3.0,1024,42,SECOND,1.8603929131134779e-06,0.010320702567696571,0,"[9.910186616773692e-07, 1.3962582416403295e-06, 1.333508922909257e-06]","{""1,0"": 5.268839902042208e-07, ""2,0"": 4.6413467147314844e-07, ""2,1"": 8.693742514361086e-07}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,3.0,1024,43,SECOND,2.8074023173875373e-06,0.009715310297906399,0,"[1.5998949783107987e-06, 1.973664056872872e-06, 2.0412455995914043e-06]","{""1,0"": 7.66156717796133e-07, ""2,0"": 8.337382605146657e-07, ""2,1"": 1.2075073390767388e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,3.0,1024,44,SECOND,4.328552550691831e-06,0.01250831875950098,0,"[2.539110351134596e-06, 2.919910182790185e-06, 3.198084567458881e-06]","{""1,0"": 1.1304679832329498e-06, ""2,0"": 1.408642367901646e-06, ""2,1"": 1.7894421995572349e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,5.0,1024,42,SECOND,4.0280571519929315e-06,0.015203969553112984,0,"[1.917418022263368e-06, 3.346682625189214e-06, 2.792013656533281e-06]","{""1,0"": 1.2360434954596505e-06, ""2,0"": 6.813745268037175e-07, ""2,1"": 2.1106391297295636e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,5.0,1024,43,SECOND,4.784589623100204e-06,0.013838989660143852,0,"[3.2963682781435e-06, 2.8659003661372988e-06, 3.4069106019196103e-06]","{""1,0"": 1.3776790211805944e-06, ""2,0"": 1.9186892569629057e-06, ""2,1"": 1.4882213449567044e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.25,5.0,1024,44,SECOND,1.3425948425774587e-05,0.022257478907704353,0,"[6.646038843973809e-06, 8.621876401544382e-06, 1.1583981606030984e-05]","{""1,0"": 1.8419668197436032e-06, ""2,0"": 4.804072024230206e-06, ""2,1"": 6.779909581800778e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,1.0,1024,42,SECOND,9.845534258971731e-08,0.0019273030338808894,0,"[6.336011283255984e-08, 6.758268518003798e-08, 6.596788716683681e-08]","{""1,0"": 3.248745542288051e-08, ""2,0"": 3.087265740967934e-08, ""2,1"": 3.5095229757157465e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,1.0,1024,43,SECOND,1.0619826035963533e-07,0.0021369766909629107,0,"[6.486530381143989e-08, 7.40409955681492e-08, 7.349022133968156e-08]","{""1,0"": 3.270803901995377e-08, ""2,0"": 3.215726479148612e-08, ""2,1"": 4.133295654819544e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,1.0,1024,44,SECOND,1.1351695665656536e-07,0.0019978967029601336,0,"[7.510879157467959e-08, 7.644134864545322e-08, 7.54837730929979e-08]","{""1,0"": 3.803318356356745e-08, ""2,0"": 3.707560801111214e-08, ""2,1"": 3.840816508188577e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,3.0,1024,42,SECOND,1.8607419876918457e-06,0.010320702567696571,0,"[9.911567641317763e-07, 1.3965412714305778e-06, 1.3337859398213373e-06]","{""1,0"": 5.269560478705083e-07, ""2,0"": 4.64200716261268e-07, ""2,1"": 8.695852235600694e-07}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,3.0,1024,43,SECOND,2.8080148562558333e-06,0.009715310297906399,0,"[1.6001951451159965e-06, 1.9741139393465772e-06, 2.041720628049093e-06]","{""1,0"": 7.662942282067404e-07, ""2,0"": 8.33900916909256e-07, ""2,1"": 1.2078197111398368e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,3.0,1024,44,SECOND,4.329996018200249e-06,0.01250831875950098,0,"[2.5398607292597835e-06, 2.920918856655065e-06, 3.1992124504856504e-06]","{""1,0"": 1.1307835677145992e-06, ""2,0"": 1.4090771615451845e-06, ""2,1"": 1.7901352889404657e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,5.0,1024,42,SECOND,4.029730232627319e-06,0.015203969553112984,0,"[1.9179423148889143e-06, 3.3481976886677233e-06, 2.7933204616979996e-06]","{""1,0"": 1.2364097709293188e-06, ""2,0"": 6.815325439595955e-07, ""2,1"": 2.1117879177384043e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,5.0,1024,43,SECOND,4.786333671723958e-06,0.013838989660143852,0,"[3.297660839578475e-06, 2.8667748614431897e-06, 3.408231642426251e-06]","{""1,0"": 1.3781020292977067e-06, ""2,0"": 1.9195588102807682e-06, ""2,1"": 1.488672832145483e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,0.5,5.0,1024,44,SECOND,1.3439508804570478e-05,0.022257478907704353,0,"[6.651088226800111e-06, 8.631301117019044e-06, 1.1596628265321802e-05]","{""1,0"": 1.842880539248677e-06, ""2,0"": 4.808207687551433e-06, ""2,1"": 6.788420577770368e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,1.0,1.0,1024,42,SECOND,9.84555713015329e-08,0.0019273030338808894,0,"[6.336025506839103e-08, 6.758284664901422e-08, 6.596804088566055e-08]","{""1,0"": 3.2487530415872354e-08, ""2,0"": 3.087272465251868e-08, ""2,1"": 3.509531623314186e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,1.0,1.0,1024,43,SECOND,1.0619852921630839e-07,0.0021369766909629107,0,"[6.486545238242795e-08, 7.404119153081707e-08, 7.349041451937175e-08]","{""1,0"": 3.270811469693663e-08, ""2,0"": 3.2157337685491316e-08, ""2,1"": 4.133307683388044e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,1.0,1.0,1024,44,SECOND,1.1351725668401842e-07,0.0019978967029601336,0,"[7.510898886860256e-08, 7.64415528843636e-08, 7.548397161507069e-08]","{""1,0"": 3.8033285068947736e-08, ""2,0"": 3.707570379965482e-08, ""2,1"": 3.8408267815415866e-08}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,1.0,3.0,1024,42,SECOND,1.8608293070590013e-06,0.010320702567696571,0,"[9.911913034056765e-07, 1.3966120726993515e-06, 1.3338552380129745e-06]","{""1,0"": 5.269740690460268e-07, ""2,0"": 4.642172343596498e-07, ""2,1"": 8.696380036533248e-07}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,1.0,3.0,1024,43,SECOND,2.8081680800046433e-06,0.009715310297906399,0,"[1.6002702239230781e-06, 1.97422647785217e-06, 2.041839458234038e-06]","{""1,0"": 7.663286217706051e-07, ""2,0"": 8.33941602152473e-07, ""2,1"": 1.2078978560815652e-06}",,,,,True,,True,
sensitivity,noise_floor,"{""sigma_noise"": 0.01}",0.05,100.0,1.0,3.0,1024,44,SECOND,4.330357211704685e-06,0.01250831875950098,0,"[2.5400484730738573e-06, 2.921171263873426e-06, 3.1994946864620853e-06]","{""1,0"": 1.1308625252425989e-06, ""2,0"": 1.4091859478312582e-06, ""2,1"": 1.7903087386308273e-06}",,,,,True,,True,
